codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,capacidadePeVeiculo,capacidadeSentadoVeiculo,datetime_registro
902210,,10,-22.920579,-43.645327,1761601390000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],226007.5, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902263,,18,-23.016948,-43.513393,1761602538000,48.2,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],31197.7,286,1,0,0,2025-10-27 19:03:08.268222-03:00
902189,,15,-23.000242,-43.366886,1761601426000,18.5,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],189466.5,129,1,0,0,2025-10-27 19:03:08.268222-03:00
902208,,15,-23.002612,-43.423344,1761602578000,42.4,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],44597.3,250,1,0,0,2025-10-27 19:03:08.268222-03:00
902202,,25,-23.005137,-43.559244,1761602567000,38.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],33615.3,105,1,0,0,2025-10-27 19:03:08.268222-03:00
902184,,25,-23.000354,-43.377177,1761602569000,0.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],156803.6,87,1,0,0,2025-10-27 19:03:08.268222-03:00
902206,,13,-23.000761,-43.367128,1761602569000,15.8,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],46241.1,98,1,0,0,2025-10-27 19:03:08.268222-03:00
902203,,15,-22.982523,-43.609469,1761602575000,51.9,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63584.7,338,1,0,0,2025-10-27 19:03:08.268222-03:00
902187,,10,-23.0177,-43.479125,1761602565000,51.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],199018.2,74,1,0,0,2025-10-27 19:03:08.268222-03:00
902264,,19,-23.003021,-43.423932,1761602564000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],217576.4, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902266,,19,-22.937633,-43.666829,1761602564000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],190265.9,345,1,0,0,2025-10-27 19:03:08.268222-03:00
902268,,10,-22.920978,-43.680645,1761602579000,20.9,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],158460.5,316,1,0,0,2025-10-27 19:03:08.268222-03:00
902286,,18,-23.002935,-43.423749,1761602557000,0.0,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],46601.5,67,1,0,0,2025-10-27 19:03:08.268222-03:00
902292,,10,-22.919344,-43.644545,1761599897000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],245884.9, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902293,,20,-22.94053,-43.665253,1761602571000,2.2,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],168856.0,115,1,0,0,2025-10-27 19:03:08.268222-03:00
902280,,20,-22.938555,-43.6665,1761602584000,19.5,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],7079.4,343,1,0,0,2025-10-27 19:03:08.268222-03:00
902275,,20,-22.931479,-43.672623,1761602567000,0.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],99232.2,310,1,0,0,2025-10-27 19:03:08.268222-03:00
902261,,20,-23.015445,-43.522392,1761602562000,58.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],157029.7,266,1,0,0,2025-10-27 19:03:08.268222-03:00
902281,,20,-22.919008,-43.682371,1761602556000,45.5,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],29938.3,324,1,0,0,2025-10-27 19:03:08.268222-03:00
902252,,15,-23.01832,-43.482313,1761602568000,41.9,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],159382.9,254,1,0,0,2025-10-27 19:03:08.268222-03:00
902277,,10,-23.016263,-43.515736,1761602567000,33.3,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49139.3,286,1,0,0,2025-10-27 19:03:08.268222-03:00
902246,,10,-23.005626,-43.432704,1761602567000,39.1,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],212391.5,254,1,0,0,2025-10-27 19:03:08.268222-03:00
902244,,18,-23.019224,-43.50473,1761602575000,58.3,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],42775.5,296,1,0,0,2025-10-27 19:03:08.268222-03:00
902282,,20,-22.967677,-43.639594,1761602570000,44.7,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],167301.0,287,1,0,0,2025-10-27 19:03:08.268222-03:00
902258,,20,-22.964678,-43.647676,1761602577000,27.8,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47113.4,171,1,0,0,2025-10-27 19:03:08.268222-03:00
902287,,15,-22.920654,-43.64534,1761602424000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],32232.1,164,0,0,0,2025-10-27 19:03:08.268222-03:00
902276,,19,-23.002574,-43.570003,1761602577000,43.8,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],175489.2,104,1,0,0,2025-10-27 19:03:08.268222-03:00
902226,,15,-23.012425,-43.458928,1761602573000,15.8,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],204207.9,256,1,0,0,2025-10-27 19:03:08.268222-03:00
902216,,22,-23.000889,-43.36621,1761602573000,0.0,8970,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],188424.9, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902237,,18,-23.004683,-43.320318,1761602572000,58.6,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],191772.5,293,1,0,0,2025-10-27 19:03:08.268222-03:00
902223,,10,-22.91673,-43.683481,1761602560000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],76671.2,3,1,0,0,2025-10-27 19:03:08.268222-03:00
902215,,10,-22.950709,-43.65092,1761602563000,0.7,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39889.1,319,1,0,0,2025-10-27 19:03:08.268222-03:00
902122,SQX3B59,29,-23.000413,-43.389505,1761602304000,1.2,11908,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],228900.7,78,1,0,0,2025-10-27 19:03:08.268222-03:00
902290,,19,-23.007695,-43.548624,1761602583000,46.1,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],35247.6,102,1,0,0,2025-10-27 19:03:08.268222-03:00
902291,,19,-22.919741,-43.643274,1761602386000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],176215.4, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902257,,10,-23.001064,-43.365938,1761602443000,21.4,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],13004.2,266,1,0,0,2025-10-27 19:03:08.268222-03:00
902231,,15,-23.000406,-43.376836,1761602558000,49.5,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],64088.3,89,1,0,0,2025-10-27 19:03:08.268222-03:00
902289,,20,-23.002913,-43.423667,1761602569000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],135018.5,70,1,0,0,2025-10-27 19:03:08.268222-03:00
902236,,13,-23.015435,-43.522403,1761602524000,40.2,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],63515.4,265,1,0,0,2025-10-27 19:03:08.268222-03:00
902273,,19,-22.973616,-43.612914,1761602574000,55.4,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],162789.8,336,1,0,0,2025-10-27 19:03:08.268222-03:00
902253,,20,-22.96879,-43.622496,1761602582000,36.1,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],52581.9,78,1,0,0,2025-10-27 19:03:08.268222-03:00
902285,,15,-23.004314,-43.562286,1761602578000,47.3,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],17295.2,284,1,0,0,2025-10-27 19:03:08.268222-03:00
902240,,12,-23.015739,-43.4714,1761602578000,33.4,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],69683.4,75,1,0,0,2025-10-27 19:03:08.268222-03:00
902228,,10,-22.919026,-43.644278,1761602315000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],227533.9, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902242,,13,-23.010851,-43.453181,1761602573000,0.0,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],208615.9,260,1,0,0,2025-10-27 19:03:08.268222-03:00
902225,,18,-23.000349,-43.343745,1761602560000,50.2,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],66426.899,91,1,0,0,2025-10-27 19:03:08.268222-03:00
902247,,13,-23.002311,-43.57073,1761602576000,56.8,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],64173.5,284,1,0,0,2025-10-27 19:03:08.268222-03:00
902279,,19,-22.96666,-43.643173,1761602582000,47.7,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],170771.3,107,1,0,0,2025-10-27 19:03:08.268222-03:00
902232,,12,-23.013494,-43.462463,1761602581000,44.4,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],65977.1,75,1,0,0,2025-10-27 19:03:08.268222-03:00
902233,,10,-22.996355,-43.593776,1761602581000,41.1,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],35283.9,133,1,0,0,2025-10-27 19:03:08.268222-03:00
902238,,15,-22.962108,-43.648549,1761602571000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],233410.0, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902413,,10,-22.930984,-43.67338,1761602579000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],211812.3,130,1,0,0,2025-10-27 19:03:08.268222-03:00
902245,,13,-22.919047,-43.643986,1761600970000,0.0,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],61785.0,28,0,0,0,2025-10-27 19:03:08.268222-03:00
902260,,20,-23.004642,-43.428672,1761602574000,37.5,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],165700.3,71,1,0,0,2025-10-27 19:03:08.268222-03:00
902283,,20,-23.015408,-43.522422,1761602528000,42.6,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],780560.6,267,1,0,0,2025-10-27 19:03:08.268222-03:00
902120,,25,-23.009822,-43.448885,1761602574000,0.0,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],199305.5,257,1,0,0,2025-10-27 19:03:08.268222-03:00
902205,,15,-22.93649,-43.667632,1761602578000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],208595.7, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902243,,25,-23.00485,-43.430186,1761602576000,50.5,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],212767.4,251,1,0,0,2025-10-27 19:03:08.268222-03:00
901101,,14,-22.920496,-43.646141,1761602168000,0.0,10581,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],60180.2,256,0,0,0,2025-10-27 19:03:08.268222-03:00
902270,,19,-23.015146,-43.470034,1761602566000,42.8,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],38956.1,255,1,0,0,2025-10-27 19:03:08.268222-03:00
902152,,18,-23.018014,-43.509483,1761602582000,37.6,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],168518.9,287,1,0,0,2025-10-27 19:03:08.268222-03:00
902234,,20,-23.008326,-43.443254,1761602569000,0.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],68857.8,248,1,0,0,2025-10-27 19:03:08.268222-03:00
902432,,51,-22.965305,-43.395764,1761602580000,52.3,3552,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],200662.0,221,1,0,0,2025-10-27 19:03:08.268222-03:00
902296,,20,-22.972291,-43.401365,1761602582000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],153722.0, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902235,,15,-23.017752,-43.480376,1761602579000,48.3,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63947.0,255,1,0,0,2025-10-27 19:03:08.268222-03:00
902295,,20,-22.945234,-43.658799,1761602580000,58.6,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],131991.7,105,1,0,0,2025-10-27 19:03:08.268222-03:00
902288,,20,-23.003047,-43.567672,1761602578000,52.7,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],31208.5,284,1,0,0,2025-10-27 19:03:08.268222-03:00
902294,,20,-22.922438,-43.679638,1761602581000,21.6,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],35125.4,164,1,0,0,2025-10-27 19:03:08.268222-03:00
902412,,25,-23.019546,-43.487127,1761602558000,0.6,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],62808.4,252,1,0,0,2025-10-27 19:03:08.268222-03:00
902123,,10,-23.000342,-43.397775,1761602576000,33.9,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],44918.0,91,1,0,0,2025-10-27 19:03:08.268222-03:00
902416,,008,-22.842751,-43.25396,1761335100000,0.0,4324,ida,SE008 - JARDIM OCEANICO X TERMINAL CENTRO OLIMPICO [IDA],103069.5, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902423,,60,-22.819886,-43.31422,1761602581000,57.1,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],29701.1,271,1,0,0,2025-10-27 19:03:08.268222-03:00
902254,,20,-22.917366,-43.684399,1761602567000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],98253.7, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902256,,10,-23.015546,-43.471516,1761602574000,42.6,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],48740.5,255,1,0,0,2025-10-27 19:03:08.268222-03:00
902297,,19,-23.01255,-43.459455,1761602577000,0.0,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],121162.3,332,1,0,0,2025-10-27 19:03:08.268222-03:00
902419,,22,-22.999959,-43.412175,1761602577000,56.8,8970,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],204353.0,265,1,0,0,2025-10-27 19:03:08.268222-03:00
902421,,60,-22.853568,-43.384176,1761602578000,0.0,9306,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],137275.0, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902426,,61,-22.850304,-43.398093,1761601996000,0.0,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],52300.0,112,0,0,0,2025-10-27 19:03:08.268222-03:00
902427,,31,-23.001367,-43.364918,1761602575000,0.0,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],88635.2, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902428,,90,-22.886233,-43.225245,1761602557000,15.2,9432,ida,90 - FUNDÃO X TIG (PARADOR) [IDA],56105.7,134,1,0,0,2025-10-27 19:03:08.268222-03:00
902430,,80,-22.854654,-43.253812,1761602576000,0.0,8936,volta,80 - TIG X PENHA (PARADOR) [VOLTA],98004.7,278,1,0,0,2025-10-27 19:03:08.268222-03:00
902440,,31,-22.973278,-43.383939,1761602532000,48.2,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],131031.4,264,1,0,0,2025-10-27 19:03:08.268222-03:00
902185,,25,-23.01029,-43.450142,1761602569000,45.4,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],64821.6,75,1,0,0,2025-10-27 19:03:08.268222-03:00
902272,,10,-22.91971,-43.646195,1759522930000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],10799.0, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902155,,15,-22.936641,-43.667834,1761602571000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],68697.8,224,1,0,0,2025-10-27 19:03:08.268222-03:00
902248,,25,-23.019754,-43.486178,1761602584000,12.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],67000.2,89,1,0,0,2025-10-27 19:03:08.268222-03:00
902249,,10,-22.927857,-43.677093,1761602392000,0.0,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],61399.1, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902278,,20,-23.017858,-43.47979,1761602553000,58.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],119467.6,75,1,0,0,2025-10-27 19:03:08.268222-03:00
902284,,10,-23.001069,-43.365137,1761602570000,0.0,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],165540.1,179,1,0,0,2025-10-27 19:03:08.268222-03:00
902415,,61,-22.857185,-43.247642,1761602583000,48.5,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],53788.0,2,1,0,0,2025-10-27 19:03:08.268222-03:00
902417,,52,-22.849537,-43.398689,1761601909000,0.0,9161,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],50356.3,215,0,0,0,2025-10-27 19:03:08.268222-03:00
902420,,0,-22.850292,-43.39824,1759756434000,0.0,,,,0.0, ,0,0,0,2025-10-27 19:03:08.268222-03:00
902435,,46,-22.841383,-43.276863,1761602553000,0.0,144,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],45351.0,292,1,0,0,2025-10-27 19:03:08.268222-03:00
902447,,80,-22.863305,-43.247861,1761602493000,50.4,8936,volta,80 - TIG X PENHA (PARADOR) [VOLTA],122352.1,2,1,0,0,2025-10-27 19:03:08.268222-03:00
902437,,43,-22.894023,-43.349281,1761602583000,26.2,4049,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],82034.8,201,1,0,0,2025-10-27 19:03:08.268222-03:00
902422,,15,-22.976009,-43.612021,1761602573000,58.4,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],145281.6,161,1,0,0,2025-10-27 19:03:08.268222-03:00
902441,,35,-22.854755,-43.252014,1761601689000,0.0,108,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],74809.0,162,0,0,0,2025-10-27 19:03:08.268222-03:00
7001,SWK-7A92,0,-22.87496,-43.227213,1761602242000,0.0,,,,46130.4,191,0,0,0,2025-10-27 19:03:08.268222-03:00
7000,SWJ-2G40,ESP01,-22.874576,-43.227289,1761601778000,0.0,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],89904.8, ,0,0,0,2025-10-27 19:03:08.268222-03:00
7002,SWS6D22,ESP01,-22.829934,-43.235807,1761602558000,63.1,8934,volta,ESP01 - TIG X GALEÃO (DIRETO) [VOLTA],174141.0,31,1,0,0,2025-10-27 19:03:08.268222-03:00
7005,SWS-8A95,ESP01,-22.888442,-43.222844,1761602560000,48.9,8934,volta,ESP01 - TIG X GALEÃO (DIRETO) [VOLTA],73654.4,315,1,0,0,2025-10-27 19:03:08.268222-03:00
7003,SWU-6E33,ESP01,-22.825749,-43.23251,1761602579000,67.9,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],203707.7,218,1,0,0,2025-10-27 19:03:08.268222-03:00
7004,SWH-6A35,ESP01,-22.884928,-43.235512,1761602581000,52.6,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],190187.5,136,1,0,0,2025-10-27 19:03:08.268222-03:00
902436,,31,-22.862134,-43.33088,1761602574000,47.7,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],104693.8,39,1,0,0,2025-10-27 19:03:08.268222-03:00
902452,,46,-23.001373,-43.365247,1761602582000,0.0,145,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],71719.3,79,1,0,0,2025-10-27 19:03:08.268222-03:00
902450,,80,-22.885467,-43.226041,1761602577000,45.6,8935,ida,80 - PENHA X TIG (PARADOR) [IDA],115070.6,136,1,0,0,2025-10-27 19:03:08.268222-03:00
902448,,80,-22.855755,-43.259359,1761602577000,52.7,8935,ida,80 - PENHA X TIG (PARADOR) [IDA],69796.4,144,1,0,0,2025-10-27 19:03:08.268222-03:00
902453,,80,-22.881644,-43.238479,1761602576000,45.6,8936,volta,80 - TIG X PENHA (PARADOR) [VOLTA],136450.9,323,1,0,0,2025-10-27 19:03:08.268222-03:00
902442,,0,-22.854832,-43.252093,1760008474000,0.0,,,,51839.6,165,0,0,0,2025-10-27 19:03:08.268222-03:00
902425,,51,-23.008707,-43.440421,1761602557000,0.0,3551,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],50385.0,41,1,0,0,2025-10-27 19:03:08.268222-03:00
902229,,18,-22.928791,-43.67593,1761602555000,5.8,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],61344.1,315,1,0,0,2025-10-27 19:03:08.268222-03:00
902429,,43,-22.940464,-43.372419,1761602553000,0.0,4050,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],114565.0,5,1,0,0,2025-10-27 19:03:08.268222-03:00
902418,,71,-22.874621,-43.243422,1761602573000,36.4,12058,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],126840.8,324,1,0,0,2025-10-27 19:03:08.268222-03:00
902446,,31,-23.001341,-43.364367,1761602576000,16.7,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],55001.6,84,1,0,0,2025-10-27 19:03:08.268222-03:00
902318,,52,-22.849666,-43.398548,1761594600000,0.0,9161,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],28636.4,240,0,0,0,2025-10-27 19:03:08.268222-03:00
902433,,61,-22.895033,-43.214954,1761602560000,50.5,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],55334.5,156,1,0,0,2025-10-27 19:03:08.268222-03:00
902302,,61,-22.885261,-43.226328,1761602569000,57.0,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],24349.6,125,1,0,0,2025-10-27 19:03:08.268222-03:00
902424,,61,-22.835254,-43.261339,1761602584000,58.0,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],32221.0,120,1,0,0,2025-10-27 19:03:08.268222-03:00
902324,,60,-22.859697,-43.247754,1761602561000,20.5,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],32589.6, ,1,0,0,2025-10-27 19:03:08.268222-03:00
902444,,43,-22.936479,-43.371633,1761602580000,12.1,4050,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],82578.3,21,1,0,0,2025-10-27 19:03:08.268222-03:00
902389,,71,-22.814909,-43.29191,1761602582000,17.9,12058,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],61629.6,287,1,0,0,2025-10-27 19:03:08.268222-03:00
902358,,71,-22.890345,-43.217325,1761602579000,61.4,12057,ida,71 - VIGÁRIO GERAL / PRAÇA DOIS X TIG (EXPRESSO) [IDA],68864.7,163,1,0,0,2025-10-27 19:03:08.268222-03:00
902393,,61,-22.897669,-43.212156,1761602579000,0.0,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],71566.2,320,1,0,0,2025-10-27 19:03:08.268222-03:00
902385,,60,-22.819273,-43.284455,1761602577000,0.0,9306,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],68480.3,126,1,0,0,2025-10-27 19:03:08.268222-03:00
902379,,80,-22.841933,-43.2757,1761602571000,8.5,8935,ida,80 - PENHA X TIG (PARADOR) [IDA],64402.9,76,1,0,0,2025-10-27 19:03:08.268222-03:00
902381,,61,-22.837251,-43.257373,1761602555000,53.4,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],69714.0,300,1,0,0,2025-10-27 19:03:08.268222-03:00
902342,,52,-22.984447,-43.365644,1761602572000,42.0,9162,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],65977.899,355,1,0,0,2025-10-27 19:03:08.268222-03:00
902357,,61,-22.848301,-43.382453,1761602579000,55.7,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],69272.7,231,1,0,0,2025-10-27 19:03:08.268222-03:00
902384,,90,-22.847036,-43.243399,1761602568000,0.0,9433,volta,90 - TIG x FUNDÃO (PARADOR) [VOLTA],30622.8,70,1,0,0,2025-10-27 19:03:08.268222-03:00
902378,,51,-23.008746,-43.440801,1761602574000,0.0,3551,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],67544.8,60,1,0,0,2025-10-27 19:03:08.268222-03:00
902333,,61,-22.822038,-43.325549,1761602565000,56.6,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],63846.4,251,1,0,0,2025-10-27 19:03:08.268222-03:00
902351,,60,-22.848092,-43.396589,1761575944000,0.0,9306,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],71160.5,67,0,0,0,2025-10-27 19:03:08.268222-03:00
902438,,80,-22.874475,-43.243733,1761602583000,23.7,8935,ida,80 - PENHA X TIG (PARADOR) [IDA],59464.5,142,1,0,0,2025-10-27 19:03:08.268222-03:00
902404,,71,-22.842706,-43.251123,1761602573000,40.4,12058,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],50878.1,319,1,0,0,2025-10-27 19:03:08.268222-03:00
902373,,61,-22.853802,-43.384913,1761602557000,13.9,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],66202.2,108,1,0,0,2025-10-27 19:03:08.268222-03:00
902367,,61,-22.971903,-43.400367,1761602578000,0.0,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],66696.899,354,1,0,0,2025-10-27 19:03:08.268222-03:00
902376,,71,-22.898452,-43.211168,1761602579000,9.0,12058,volta,71 - TIG X VIGÁRIO GERAL / PRAÇA DOIS (EXPRESSO) [VOLTA],67389.9,308,1,0,0,2025-10-27 19:03:08.268222-03:00
902386,,60,-22.853754,-43.383739,1761602576000,0.0,9306,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],51160.7,279,1,0,0,2025-10-27 19:03:08.268222-03:00
